A_SECTOR,SHELF,REEF,REPORT_YEAR,SITE_NO,TRANSECT_NO,FAMILY_2021,GROUP_CODE,COMP_2021,COMP_2021_DESCRIPTION,VISIT_NO,cover,cREPORT_YEAR
CL,M,Lizard Isles,1996,1,1,Merulinidae,HC,G_MER,Merulina,4,0.0,1996
CL,M,Lizard Isles,1996,1,1,Merulinidae,HC,G_MYC,Mycedium,4,0.0,1996
CL,M,Lizard Isles,1996,1,1,Merulinidae,HC,G_PEC,Pectinia,4,0.0,1996
CL,M,Lizard Isles,1996,1,1,Milleporidae,OT,G_MIL,Millepora,4,0.0,1996
CL,M,Lizard Isles,1996,1,1,Nephtheidae,SC,F_SC_NEP,Nephtheidae,4,0.0,1996
CL,M,Lizard Isles,1996,1,1,Non-Acropora coral,HC,COR_CBCF,non-Acropora coral branching & foliose,4,0.0,1996
CL,M,Lizard Isles,1996,1,1,Non-Acropora coral,HC,COR_CE,non-Acropora coral encrusting,4,0.0,1996
CL,M,Lizard Isles,1996,1,1,Non-Acropora coral,HC,COR_CMCS,non-Acropora coral massive & sub-massive,4,0.645161290322581,1996
CL,M,Lizard Isles,1996,1,1,Order,A,CA,Coralline algae,4,3.2258064516129,1996
CL,M,Lizard Isles,1996,1,1,Order,OT,OT,Other organisms,4,0.0,1996
CL,M,Lizard Isles,1996,1,1,Order,OT,ZOA,Zoanthids,4,0.645161290322581,1996
CL,M,Lizard Isles,1996,1,1,Order,SC,SC_OTH_E,Other encrusting soft coral,4,0.0,1996
CL,M,Lizard Isles,1996,1,1,Order,SG,SG,Seagrass,4,0.0,1996
CL,M,Lizard Isles,1996,1,1,Peyssonneliaceae,A,MA_RED,Red Macroalgae,4,0.0,1996
CL,M,Lizard Isles,1996,1,1,Phylum,A,MA_GREEN,Green Macroalgae,4,0.0,1996
CL,M,Lizard Isles,1996,1,1,Phylum,A,MA_RED,Red Macroalgae,4,0.0,1996
CL,M,Lizard Isles,1996,1,1,Phylum,A,TA,Turf algae,4,0.0,1996
CL,M,Lizard Isles,1996,1,1,Phylum,OT,OT,Other organisms,4,0.0,1996
CL,M,Lizard Isles,1996,1,1,Phylum,SP,SP,Sponges & Ascidians,4,1.93548387096774,1996
CL,M,Lizard Isles,1996,1,1,Plerogyridae,HC,F_EUPH_PLU,Plerogyridae and Euphylliidae,4,0.0,1996
CL,M,Lizard Isles,1996,1,1,Plesiastreidae,HC,F_MER_PLE_PLOC,Merulinidae Plesiastreidae plocoid,4,0.0,1996
CL,M,Lizard Isles,1996,1,1,Pocilloporidae,HC,G_POC,Pocillopora,4,0.0,1996
CL,M,Lizard Isles,1996,1,1,Pocilloporidae,HC,G_SER,Seriatopora,4,0.0,1996
CL,M,Lizard Isles,1996,1,1,Pocilloporidae,HC,G_STY,Stylophora,4,0.0,1996
CL,M,Lizard Isles,1996,1,1,Poritidae,HC,G_GON_ALV_BER,"Goniopora, Alveopora & Bernardpora",4,0.0,1996
CL,M,Lizard Isles,1996,1,1,Poritidae,HC,G_POR_B,Porites branching,4,0.0,1996
CL,M,Lizard Isles,1996,1,1,Poritidae,HC,G_POR_CECS,Porites encrusting & sub-massive,4,1.29032258064516,1996
CL,M,Lizard Isles,1996,1,1,Poritidae,HC,G_POR_M,Porites massive,4,3.87096774193548,1996
CL,M,Lizard Isles,1996,1,1,Poritidae,HC,S_POR_RUS,Porites rus,4,0.0,1996
CL,M,Lizard Isles,1996,1,1,Psammocoridae,HC,F_SID_COS_PSA,Siderastreidae Coscinaraeidae Psammocoridae,4,0.0,1996
CL,M,Lizard Isles,1996,1,1,Rhizangiidae,HC,F_SID_COS_PSA,Siderastreidae Coscinaraeidae Psammocoridae,4,0.0,1996
CL,M,Lizard Isles,1996,1,1,Rhodomelaceae,A,MA_RED,Red Macroalgae,4,0.0,1996
CL,M,Lizard Isles,1996,1,1,Rhodymeniaceae,A,MA_RED,Red Macroalgae,4,0.0,1996
CL,M,Lizard Isles,1996,1,1,Sarcinochrysidaceae,A,MA_OTH,Other Macroalgae,4,0.0,1996
CL,M,Lizard Isles,1996,1,1,Sargassaceae,A,MA_BROWN,Brown Macroalgae,4,0.0,1996
CL,M,Lizard Isles,1996,1,1,Scytosiphonacae,A,MA_BROWN,Brown Macroalgae,4,0.0,1996
CL,M,Lizard Isles,1996,1,1,Serpulidae,OT,OT,Other organisms,4,0.0,1996
CL,M,Lizard Isles,1996,1,1,Siderastreidae,HC,F_SID_COS_PSA,Siderastreidae Coscinaraeidae Psammocoridae,4,0.0,1996
CL,M,Lizard Isles,1996,1,1,Solieriaceae,A,MA_RED,Red Macroalgae,4,0.0,1996
CL,M,Lizard Isles,1996,1,1,Spongiidae,SP,SP,Sponges & Ascidians,4,0.0,1996
CL,M,Lizard Isles,1996,1,1,Stylasteridae,OT,OT,Other organisms,4,0.0,1996
CL,M,Lizard Isles,1996,1,1,Subphylum,OT,OT,Other organisms,4,0.0,1996
CL,M,Lizard Isles,1996,1,1,Superclass,OT,IN,Indeterminate,4,0.0,1996
CL,M,Lizard Isles,1996,1,1,Tridacninae,OT,OT,Other organisms,4,0.0,1996
CL,M,Lizard Isles,1996,1,1,Trochidae,OT,OT,Other organisms,4,0.0,1996
CL,M,Lizard Isles,1996,1,1,Tubiporidae,SC,SC_OTH,Other soft coral,4,0.0,1996
CL,M,Lizard Isles,1996,1,1,Udoteaceae,A,MA_GREEN,Green Macroalgae,4,0.0,1996
CL,M,Lizard Isles,1996,1,1,Xeniidae,SC,F_SC_XEN,Xeniidae,4,0.0,1996
CL,M,Lizard Isles,1996,1,1,,AB,AB,Abiotic,4,6.45161290322581,1996
CL,M,Lizard Isles,1996,1,2,Acanthasteridae,OT,OT,Other organisms,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Acroporidae,HC,ACBX,Acropora branching & bottlebrush,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Acroporidae,HC,ACD,Acropora digitate,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Acroporidae,HC,ACSE,Acropora submassive & encrusting,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Acroporidae,HC,ACTO,Acropora tabulate & corymbose,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Acroporidae,HC,COR_CBCF,non-Acropora coral branching & foliose,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Acroporidae,HC,G_AST,Astreopora,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Acroporidae,HC,G_ISO_B,Isopora branching,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Acroporidae,HC,G_ISO_CSE,Isopora encrusting-submassive,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Acroporidae,HC,G_MON,Montipora,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Adeonidae,OT,OT,Other organisms,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Agariciidae,HC,F_AGA_CEMS,Agariciidae encrusting & submassive,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Agariciidae,HC,F_AGA_CF,Agariciidae foliose,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Alcyoniidae,SC,F_SC_ALC,Alcyoniidae,4,5.44554455445545,1996
CL,M,Lizard Isles,1996,1,2,Alcyoniidae,SC,SC_OTH_E,Other encrusting soft coral,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Anthothelidae,SC,SC_OTH_E,Other encrusting soft coral,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Antipathidae,OT,OT,Other organisms,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Astrocoeniidae,HC,COR_CBCF,non-Acropora coral branching & foliose,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Astrocoeniidae,HC,COR_CE,non-Acropora coral encrusting,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Benthos,A,MA_OTH,Other Macroalgae,4,1.48514851485149,1996
CL,M,Lizard Isles,1996,1,2,Bonnemaisoniaceae,A,MA_RED,Red Macroalgae,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Briareidae,SC,SC_OTH_E,Other encrusting soft coral,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Caryophylliidae,HC,COR_CL,Solitary coral,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Caulerpaceae,A,MA_GREEN,Green Macroalgae,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Chalinidae,SP,SP,Sponges & Ascidians,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Cidaridae,OT,OT,Other organisms,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Class,A,MA_BROWN,Brown Macroalgae,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Class,OT,OT,Other organisms,4,0.495049504950495,1996
CL,M,Lizard Isles,1996,1,2,Class,OT,SP,Sponges & Ascidians,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Class,SC,SC_GORG_LIKE,Gorgonian like soft coral,4,0.99009900990099,1996
CL,M,Lizard Isles,1996,1,2,Class,SC,SC_OTH,Other soft coral,4,18.3168316831683,1996
CL,M,Lizard Isles,1996,1,2,Class,SC,SC_OTH_E,Other encrusting soft coral,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Clavulariidae,SC,SC_OTH_E,Other encrusting soft coral,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Clionaidae,SP,SP,Sponges & Ascidians,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Codiacae,A,MA_GREEN,Green Macroalgae,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Coscinaraeidae,HC,F_SID_COS_PSA,Siderastreidae Coscinaraeidae Psammocoridae,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Cystocloniaceae,A,MA_RED,Red Macroalgae,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Dasycladaceae,A,MA_GREEN,Green Macroalgae,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Dendrophylliidae,HC,COR_CE,non-Acropora coral encrusting,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Dendrophylliidae,HC,G_TUB_HET,Tubastrea Heteropsammia,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Dendrophylliidae,HC,G_TUR_DUN,Turbinaria and Duncanopsammia,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Diadematidae,OT,OT,Other organisms,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Dictyotaceae,A,MA_BROWN,Brown Macroalgae,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Didemnidae,OT,SP,Sponges & Ascidians,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Diploastraeidae,HC,G_DIP,Diploastrea,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Ellisellidae,SC,SC_GORG_LIKE,Gorgonian like soft coral,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Euphylliidae,HC,F_EUPH_PLU,Plerogyridae and Euphylliidae,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Euphylliidae,HC,G_GAL,Galaxea,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Family,OT,OT,Other organisms,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Fungiidae,HC,F_FUN_CECF,Fungiidae encrusting & foliose,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Fungiidae,HC,F_FUN_CMR,Fungiidae free-living,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Gorgoniidae,SC,SC_GORG_LIKE,Gorgonian like soft coral,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Group,A,TA,Turf algae,4,50.0,1996
CL,M,Lizard Isles,1996,1,2,Group,OT,OT,Other organisms,4,2.97029702970297,1996
CL,M,Lizard Isles,1996,1,2,Halimedaceae,A,MA_GREEN,Green Macroalgae,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Helioporidae,SC,G_HEL,Heliopora,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Hydrocharitaceae,SG,SG,Seagrass,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Hydrolithaceae,A,CA,Coralline algae,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,INCERTAE SEDIS,HC,G_PAC,Pachyseris,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Isididae,SC,SC_GORG_LIKE,Gorgonian like soft coral,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Leptastreidae,HC,G_LEP,Leptastrea,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Liagoraceae,A,MA_RED,Red Macroalgae,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Lithophyllaceae,A,MA_RED,Red Macroalgae,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Lobophylliidae,HC,COR_CL,Solitary coral,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Lobophylliidae,HC,G_ACA_MIC_HOM,Acanthastea Micromussa Homophyllia,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Lobophylliidae,HC,G_LOB_AUST,Lobophyllia Australophyllia & A. pachysepta,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Lobophylliidae,HC,G_MOS,Moseleya,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Lobophylliidae,HC,G_OXY_ECL_ECY,Oxypora Echinophyllia Echinomorpha,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Merulinidae,HC,COR_CL,Solitary coral,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Merulinidae,HC,F_MER_CEMS,"Merulinidae encrusting, massive & sub-massive",4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Merulinidae,HC,F_MER_PLE_PLOC,Merulinidae Plesiastreidae plocoid,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Merulinidae,HC,G_ECH_CB,Echinopora branching,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Merulinidae,HC,G_ECH_OTH,Echinopora encrusting & foliose,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Merulinidae,HC,G_HYD_CB,Hydnophora branching,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Merulinidae,HC,G_HYD_OTH,Hydnophora not branching,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Merulinidae,HC,G_MER,Merulina,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Merulinidae,HC,G_MYC,Mycedium,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Merulinidae,HC,G_PEC,Pectinia,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Milleporidae,OT,G_MIL,Millepora,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Nephtheidae,SC,F_SC_NEP,Nephtheidae,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Non-Acropora coral,HC,COR_CBCF,non-Acropora coral branching & foliose,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Non-Acropora coral,HC,COR_CE,non-Acropora coral encrusting,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Non-Acropora coral,HC,COR_CMCS,non-Acropora coral massive & sub-massive,4,0.495049504950495,1996
CL,M,Lizard Isles,1996,1,2,Order,A,CA,Coralline algae,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Order,OT,OT,Other organisms,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Order,OT,ZOA,Zoanthids,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Order,SC,SC_OTH_E,Other encrusting soft coral,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Order,SG,SG,Seagrass,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Peyssonneliaceae,A,MA_RED,Red Macroalgae,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Phylum,A,MA_GREEN,Green Macroalgae,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Phylum,A,MA_RED,Red Macroalgae,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Phylum,A,TA,Turf algae,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Phylum,OT,OT,Other organisms,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Phylum,SP,SP,Sponges & Ascidians,4,0.99009900990099,1996
CL,M,Lizard Isles,1996,1,2,Plerogyridae,HC,F_EUPH_PLU,Plerogyridae and Euphylliidae,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Plesiastreidae,HC,F_MER_PLE_PLOC,Merulinidae Plesiastreidae plocoid,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Pocilloporidae,HC,G_POC,Pocillopora,4,0.99009900990099,1996
CL,M,Lizard Isles,1996,1,2,Pocilloporidae,HC,G_SER,Seriatopora,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Pocilloporidae,HC,G_STY,Stylophora,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Poritidae,HC,G_GON_ALV_BER,"Goniopora, Alveopora & Bernardpora",4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Poritidae,HC,G_POR_B,Porites branching,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Poritidae,HC,G_POR_CECS,Porites encrusting & sub-massive,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Poritidae,HC,G_POR_M,Porites massive,4,0.495049504950495,1996
CL,M,Lizard Isles,1996,1,2,Poritidae,HC,S_POR_RUS,Porites rus,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Psammocoridae,HC,F_SID_COS_PSA,Siderastreidae Coscinaraeidae Psammocoridae,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Rhizangiidae,HC,F_SID_COS_PSA,Siderastreidae Coscinaraeidae Psammocoridae,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Rhodomelaceae,A,MA_RED,Red Macroalgae,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Rhodymeniaceae,A,MA_RED,Red Macroalgae,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Sarcinochrysidaceae,A,MA_OTH,Other Macroalgae,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Sargassaceae,A,MA_BROWN,Brown Macroalgae,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Scytosiphonacae,A,MA_BROWN,Brown Macroalgae,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Serpulidae,OT,OT,Other organisms,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Siderastreidae,HC,F_SID_COS_PSA,Siderastreidae Coscinaraeidae Psammocoridae,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Solieriaceae,A,MA_RED,Red Macroalgae,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Spongiidae,SP,SP,Sponges & Ascidians,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Stylasteridae,OT,OT,Other organisms,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Subphylum,OT,OT,Other organisms,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Superclass,OT,IN,Indeterminate,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Tridacninae,OT,OT,Other organisms,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Trochidae,OT,OT,Other organisms,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Tubiporidae,SC,SC_OTH,Other soft coral,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Udoteaceae,A,MA_GREEN,Green Macroalgae,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,Xeniidae,SC,F_SC_XEN,Xeniidae,4,0.0,1996
CL,M,Lizard Isles,1996,1,2,,AB,AB,Abiotic,4,17.3267326732673,1996
CL,M,Lizard Isles,1996,1,3,Acanthasteridae,OT,OT,Other organisms,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Acroporidae,HC,ACBX,Acropora branching & bottlebrush,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Acroporidae,HC,ACD,Acropora digitate,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Acroporidae,HC,ACSE,Acropora submassive & encrusting,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Acroporidae,HC,ACTO,Acropora tabulate & corymbose,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Acroporidae,HC,COR_CBCF,non-Acropora coral branching & foliose,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Acroporidae,HC,G_AST,Astreopora,4,0.571428571428571,1996
CL,M,Lizard Isles,1996,1,3,Acroporidae,HC,G_ISO_B,Isopora branching,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Acroporidae,HC,G_ISO_CSE,Isopora encrusting-submassive,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Acroporidae,HC,G_MON,Montipora,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Adeonidae,OT,OT,Other organisms,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Agariciidae,HC,F_AGA_CEMS,Agariciidae encrusting & submassive,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Agariciidae,HC,F_AGA_CF,Agariciidae foliose,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Alcyoniidae,SC,F_SC_ALC,Alcyoniidae,4,17.7142857142857,1996
CL,M,Lizard Isles,1996,1,3,Alcyoniidae,SC,SC_OTH_E,Other encrusting soft coral,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Anthothelidae,SC,SC_OTH_E,Other encrusting soft coral,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Antipathidae,OT,OT,Other organisms,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Astrocoeniidae,HC,COR_CBCF,non-Acropora coral branching & foliose,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Astrocoeniidae,HC,COR_CE,non-Acropora coral encrusting,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Benthos,A,MA_OTH,Other Macroalgae,4,4.57142857142857,1996
CL,M,Lizard Isles,1996,1,3,Bonnemaisoniaceae,A,MA_RED,Red Macroalgae,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Briareidae,SC,SC_OTH_E,Other encrusting soft coral,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Caryophylliidae,HC,COR_CL,Solitary coral,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Caulerpaceae,A,MA_GREEN,Green Macroalgae,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Chalinidae,SP,SP,Sponges & Ascidians,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Cidaridae,OT,OT,Other organisms,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Class,A,MA_BROWN,Brown Macroalgae,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Class,OT,OT,Other organisms,4,0.571428571428571,1996
CL,M,Lizard Isles,1996,1,3,Class,OT,SP,Sponges & Ascidians,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Class,SC,SC_GORG_LIKE,Gorgonian like soft coral,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Class,SC,SC_OTH,Other soft coral,4,1.71428571428571,1996
CL,M,Lizard Isles,1996,1,3,Class,SC,SC_OTH_E,Other encrusting soft coral,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Clavulariidae,SC,SC_OTH_E,Other encrusting soft coral,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Clionaidae,SP,SP,Sponges & Ascidians,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Codiacae,A,MA_GREEN,Green Macroalgae,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Coscinaraeidae,HC,F_SID_COS_PSA,Siderastreidae Coscinaraeidae Psammocoridae,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Cystocloniaceae,A,MA_RED,Red Macroalgae,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Dasycladaceae,A,MA_GREEN,Green Macroalgae,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Dendrophylliidae,HC,COR_CE,non-Acropora coral encrusting,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Dendrophylliidae,HC,G_TUB_HET,Tubastrea Heteropsammia,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Dendrophylliidae,HC,G_TUR_DUN,Turbinaria and Duncanopsammia,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Diadematidae,OT,OT,Other organisms,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Dictyotaceae,A,MA_BROWN,Brown Macroalgae,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Didemnidae,OT,SP,Sponges & Ascidians,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Diploastraeidae,HC,G_DIP,Diploastrea,4,1.14285714285714,1996
CL,M,Lizard Isles,1996,1,3,Ellisellidae,SC,SC_GORG_LIKE,Gorgonian like soft coral,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Euphylliidae,HC,F_EUPH_PLU,Plerogyridae and Euphylliidae,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Euphylliidae,HC,G_GAL,Galaxea,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Family,OT,OT,Other organisms,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Fungiidae,HC,F_FUN_CECF,Fungiidae encrusting & foliose,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Fungiidae,HC,F_FUN_CMR,Fungiidae free-living,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Gorgoniidae,SC,SC_GORG_LIKE,Gorgonian like soft coral,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Group,A,TA,Turf algae,4,52.5714285714286,1996
CL,M,Lizard Isles,1996,1,3,Group,OT,OT,Other organisms,4,4.57142857142857,1996
CL,M,Lizard Isles,1996,1,3,Halimedaceae,A,MA_GREEN,Green Macroalgae,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Helioporidae,SC,G_HEL,Heliopora,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Hydrocharitaceae,SG,SG,Seagrass,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Hydrolithaceae,A,CA,Coralline algae,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,INCERTAE SEDIS,HC,G_PAC,Pachyseris,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Isididae,SC,SC_GORG_LIKE,Gorgonian like soft coral,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Leptastreidae,HC,G_LEP,Leptastrea,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Liagoraceae,A,MA_RED,Red Macroalgae,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Lithophyllaceae,A,MA_RED,Red Macroalgae,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Lobophylliidae,HC,COR_CL,Solitary coral,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Lobophylliidae,HC,G_ACA_MIC_HOM,Acanthastea Micromussa Homophyllia,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Lobophylliidae,HC,G_LOB_AUST,Lobophyllia Australophyllia & A. pachysepta,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Lobophylliidae,HC,G_MOS,Moseleya,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Lobophylliidae,HC,G_OXY_ECL_ECY,Oxypora Echinophyllia Echinomorpha,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Merulinidae,HC,COR_CL,Solitary coral,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Merulinidae,HC,F_MER_CEMS,"Merulinidae encrusting, massive & sub-massive",4,1.14285714285714,1996
CL,M,Lizard Isles,1996,1,3,Merulinidae,HC,F_MER_PLE_PLOC,Merulinidae Plesiastreidae plocoid,4,0.0,1996
CL,M,Lizard Isles,1996,1,3,Merulinidae,HC,G_ECH_CB,Echinopora branching,4,0.0,1996
